	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	CIDADE_ELABORACAO	SEC_ELABORACAO	DEP_ELABORACAO	NUM_BO	ANO_BO	DATA_FATO	dia	mês	ano	MÊS OCOR	ANO OCOR	DP_ELABORACAO	COORPORAÇÃO	SITUAÇÃO	ID_DELEGACIA	MUNICIPIO_CIRC	"DEPARTAMENTO_
CIRC"	SECCIONAL_CIRC	CIRCUNSCRIÇÃO	DESCR_TIPO_PESSOA	SEXO_PESSOA	IDADE_PESSOA	COR	DATA_NASCIMENTO_PESSOA	DESCR_PROFISSAO	HORA_FATO	DESCR_TIPOLOCAL	LOGRADOURO	NUMERO_LOGRADOURO	LATITUDE	LONGITUDE	NATUREZAS	CONDUTA	DESDOBRAMENTO	FLAG_VITIMA_FATAL	DATAHORA_REGISTRO_BO	HORA_FATO_HOUR_ONLY	COR_FOMATADO	SEXO_FOMATADO
5445	5445	5445	S.JOSE DOS CAMPOS	DEL.SEC.S.JOSÉ DOS CAMPOS	DEINTER 1 - SAO JOSE DOS CAMPOS	2903	2019	10/08/2019	10	8	2019	8	2019	DEL.SEC.POL.SJCAMPOS PL CENTRO	PM	serviço	130509	S.JOSE DOS CAMPOS	DEINTER 1 - SAO JOSE DOS CAMPOS	DEL.SEC.S.JOSÉ DOS CAMPOS	04º D.P. S.JOSE DOS CAMPOS	Autor/Vitima	Masculino	28	Branca	28/10/1990	ESTUDANTE	19:43:00	Comércio e serviços	AVENIDA RIO BUQUIRA	303	-23.142383916333298	-45.9155575336666	Homicídio simples (art. 121), Legítima defesa (art. 23, II), Roubo (art. 157)	ESTABELECIMENTO COMERCIAL	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	10/08/2019	19	Branca	Masculino
5446	5446	5446	S.VICENTE	DEL.SEC.SANTOS	DEINTER 6 - SANTOS	2914	2019	07/08/2019	7	8	2019	8	2019	DEL.POL.S.VICENTE	PC	serviço	40217	S.VICENTE	DEINTER 6 - SANTOS	DEL.SEC.SANTOS	DEL.POL.S.VICENTE	Autor/Vitima	Masculino	22	Branca	16/07/1997	DESEMPREGADO(A)	13:35:00	Area não ocupada	RUA DEZ	1	-23.9774355559999	-46.38921721	Associarem-se duas ou mais pessoas - arts. 33, caput e § 1o, e 34 (Art.35,caput), Drogas sem autorização ou em desacordo (Art.33, caput), Homicídio qualificado (art. 121, §2o.), Homicídio simples (art. 121)		Contra autoridade ou agente descrito nos arts. 142 e 144 da Constituição Federal,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	07/08/2019	13	Branca	Masculino
5447	5447	5447	S.VICENTE	DEL.SEC.SANTOS	DEINTER 6 - SANTOS	3059	2019	17/08/2019	17	8	2019	8	2019	DEL.POL.S.VICENTE	PM	serviço	40217	S.VICENTE	DEINTER 6 - SANTOS	DEL.SEC.SANTOS	02º D.P. SÃO VICENTE	Vítima	Masculino	19	Parda	28/06/2000	ESTUDANTE	22:40:00	Comércio e serviços	AVENIDA AUGUSTO SEVERO	455	-23.950895471909103	-46.3957226170908	Homicídio simples (art. 121), Resistência (art. 329)	ESTABELECIMENTO COMERCIAL		Sim	18/08/2019	22	Parda	Masculino
5448	5448	5448	ITATIBA	DEL.SEC.JUNDIAI	DEINTER 2 - CAMPINAS	3288	2019	07/08/2019	7	8	2019	8	2019	DEL.POL.PLANTÃO ITATIBA	PM	serviço	70948	ITATIBA	DEINTER 2 - CAMPINAS	DEL.SEC.JUNDIAI	01º D.P. ITATIBA	Vítima	Masculino	20	Parda	26/11/1998	NÃO INFORMADO	17:00:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.00682999999998	-46.83875999999998	Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	07/08/2019	17	Parda	Masculino
5449	5449	5449	SANTO ANDRE	DEL.SEC.SANTO ANDRÉ	DEMACRO	3308	2019	18/08/2019	18	8	2019	8	2019	06º D.P. SANTO ANDRÉ	PM	serviço	30107	S.ANDRE	DEMACRO	DEL.SEC.SANTO ANDRÉ	03º D.P. SANTO ANDRÉ	Vítima	Masculino	41	Parda	17/09/1977	NÃO INFORMADO	19:35:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.085189999999947	-47.201989999999974	Homicídio simples (art. 121), Resistência (art. 329), Roubo (art. 157)	RESIDENCIA	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	18/08/2019	19	Parda	Masculino
5450	5450	5450	SANTO ANDRE	DEL.SEC.SANTO ANDRÉ	DEMACRO	3308	2019	18/08/2019	18	8	2019	8	2019	06º D.P. SANTO ANDRÉ	PM	serviço	30107	S.ANDRE	DEMACRO	DEL.SEC.SANTO ANDRÉ	03º D.P. SANTO ANDRÉ	Vítima	Masculino	35	Parda	20/04/1984	NÃO INFORMADO	19:35:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.085189999999947	-47.201989999999974	Homicídio simples (art. 121), Resistência (art. 329), Roubo (art. 157)	RESIDENCIA	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	18/08/2019	19	Parda	Masculino
5451	5451	5451	SANTO ANDRE	DEL.SEC.SANTO ANDRÉ	DEMACRO	3308	2019	18/08/2019	18	8	2019	8	2019	06º D.P. SANTO ANDRÉ	PM	serviço	30107	S.ANDRE	DEMACRO	DEL.SEC.SANTO ANDRÉ	03º D.P. SANTO ANDRÉ	Vítima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	19:35:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.085189999999947	-47.201989999999974	Homicídio simples (art. 121), Resistência (art. 329), Roubo (art. 157)	RESIDENCIA	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	18/08/2019	19	Parda	Masculino
5452	5452	5452	SANTO ANDRE	DEL.SEC.SANTO ANDRÉ	DEMACRO	3418	2019	25/08/2019	25	8	2019	8	2019	06º D.P. SANTO ANDRÉ	PM	folga	30107	S.ANDRE	DEMACRO	DEL.SEC.SANTO ANDRÉ	03º D.P. SANTO ANDRÉ	Autor/Vitima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	20:45:00	Via pública	RUA MARIA CÂNDIDA	203	-23.6857606328461	-46.5203910082307	Homicídio simples (art. 121), Roubo (art. 157)	VEICULO	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	25/08/2019	20	Parda	Masculino
5453	5453	5453	OSASCO	DEL.SEC.OSASCO	DEMACRO	3421	2019	08/08/2019	8	8	2019	8	2019	10º D.P. OSASCO	PM	serviço	30440	OSASCO	DEMACRO	DEL.SEC.OSASCO	10º D.P. OSASCO	Autor/Vitima	Masculino	18	Branca	11/06/2001	ESTUDANTE	03:30:00	Via pública	RUA MAYSA	1	-23.49092766	-46.79912576	Homicídio simples (art. 121), Roubo (art. 157), Roubo (art. 157)	VEICULO	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	08/08/2019	03	Branca	Masculino
5454	5454	5454	PIRACICABA	DEL.SEC.PIRACICABA	DEINTER 9 - PIRACICABA	3496	2019	03/08/2019	3	8	2019	8	2019	DEL.SEC.PIRACICABA PLANTÃO	PM	serviço	70922	CAPIVARI	DEINTER 9 - PIRACICABA	DEL.SEC.PIRACICABA	DEL.POL.CAPIVARI	Vítima	Masculino	47	Parda	20/07/1972	NÃO INFORMADO	20:00:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-22.725359999999966	-47.64777999999996	Homicídio simples (art. 121), Lesão corporal (art 129 § 9º), Violência Doméstica		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	04/08/2019	20	Parda	Masculino
5455	5455	5455	SANTO ANDRE	DEL.SEC.SANTO ANDRÉ	DEMACRO	3534	2019	31/08/2019	31	8	2019	8	2019	06º D.P. SANTO ANDRÉ	PM	serviço	30107	S.ANDRE	DEMACRO	DEL.SEC.SANTO ANDRÉ	06º D.P. SANTO ANDRÉ	Autor/Vitima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	19:40:00	Via pública	RUA CRISTÓVÃO JAQUES	65	-23.7107583159655	-46.506120782793104	Homicídio simples (art. 121)		Morte decorrente de intervenção policial (RES. SSP 05 - 07/01/2013)	Sim	01/09/2019	19	Parda	Masculino
5456	5456	5456	TAUBATE	DEL.SEC.TAUBATÉ	DEINTER 1 - SAO JOSE DOS CAMPOS	3595	2019	19/08/2019	19	8	2019	8	2019	DEL.SEC.TAUBATE PLANTÃO	PM	serviço	130516	TAUBATE	DEINTER 1 - SAO JOSE DOS CAMPOS	DEL.SEC.TAUBATÉ	03º D.P. TAUBATE	Autor/Vitima	Masculino	24	Branca	13/02/1995	NÃO INFORMADO	17:00:00	Via pública	RUA IMACULADA CONCEIÇÃO	2912	-23.055553660532397	-45.5456302539789	Drogas sem autorização ou em desacordo (Art.33, caput), Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	19/08/2019	17	Branca	Masculino
5457	5457	5457	CARAGUATATUBA	DEL.SEC.S.SEBASTIAO	DEINTER 1 - SAO JOSE DOS CAMPOS	3665	2019	31/08/2019	31	8	2019	8	2019	DEL.POL.CARAGUATATUBA	PM	folga	40301	CARAGUATATUBA	DEINTER 1 - SAO JOSE DOS CAMPOS	DEL.SEC.S.SEBASTIAO	01º D.P. CARAGUATATUBA	Autor/Vitima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	00:20:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.62269999999995	-45.40745999999997	Homicídio simples (art. 121)	RESIDENCIA	§ 3º Se da violência resulta morte, a reclusão é de 20 (vinte) a 30 (trinta) anos, sem prejuízo da multa. (Redação dada pela Lei nº 9.426, de 24.12.1996)&#x0D; &#x0D; ,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	31/08/2019	00	Parda	Masculino
5458	5458	5458	GUARULHOS	DEL.SEC.GUARULHOS	DEMACRO	3774	2019	10/08/2019	10	8	2019	8	2019	02º D.P. GUARULHOS	PM	serviço	30207	GUARULHOS	DEMACRO	DEL.SEC.GUARULHOS	05º D.P. GUARULHOS	Vítima	Masculino	19	Parda	16/05/2000	DESEMPREGADO	15:00:00	Via pública	RUA DEUS DO SOL	439	-23.4801914817015	-46.5595413141081	Homicídio simples (art. 121), Localização/Apreensão de objeto, Localização/Apreensão de veículo, Porte ilegal de arma de fogo de uso permitido (Art. 14), Resistência (art. 329)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	10/08/2019	15	Parda	Masculino
5459	5459	5459	MOJI DAS CRUZES	DEL.SEC.MOGI DAS CRUZES	DEMACRO	3930	2019	07/08/2019	7	8	2019	8	2019	01º D.P. MOGI DAS CRUZES	PM	serviço	30306	MOGI DAS CRUZES	DEMACRO	DEL.SEC.MOGI DAS CRUZES	01º D.P. MOGI DAS CRUZES	Autor/Vitima	Masculino	21	Branca	26/11/1997	ESTUDANTE	18:30:00	Via pública	RODOVIA PROF.ALFREDO ROLIM DE MOURA	1	-23.516668065	-46.173368298999904	Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	07/08/2019	18	Branca	Masculino
5460	5460	5460	TABOAO DA SERRA	DEL.SEC.TABOÃO DA SERRA	DEMACRO	4118	2019	12/08/2019	12	8	2019	8	2019	01º D.P. TABOÃO DA SERRA	PM	serviço	30614	TABOAO DA SERRA	DEMACRO	DEL.SEC.TABOÃO DA SERRA	01º D.P. TABOÃO DA SERRA	Autor/Vitima	Masculino	33	Preta	04/07/1986	NAO INFORMADA	17:20:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-23.624819999999946	-46.78740999999997	Homicídio simples (art. 121), Localização/Apreensão de objeto	RESIDENCIA,VEICULO,	Art. 157 - Subtrair coisa móvel alheia, para si ou para outrem, mediante grave ameaça ou violência a pessoa, ou depois de havê-la, por qualquer meio, reduzido à impossibilidade de resistência:&#x0D; Pena - reclusão, de 4 (quatro) a 10 (dez) anos, e multa.&#x0D; ,Contra autoridade ou agente descrito nos arts. 142 e 144 da Constituição Federal,I - constranger alguém com emprego de violência ou grave ameaça, causando-lhe sofrimento físico ou mental:&#x0D; a) com fim de obter informação, declaração ou confissão da vítima ou de terceira pessoa;&#x0D; b) para provocar ação ou omissão de natureza criminosa;&#x0D; c) em razão de discriminação racial ou religiosa.&#x0D; &#x0D; &#x00;,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	13/08/2019	17	Preta	Masculino
5461	5461	5461	S.PAULO	DEL.SEC.3º OESTE	DECAP	4530	2019	29/08/2019	29	8	2019	8	2019	91º D.P. CEASA	PM	serviço	10357	S.PAULO	DECAP	DEL.SEC.3º OESTE	93º D.P. JAGUARÉ	Vítima	Masculino	15	Parda	11/02/2004	NÃO INFORMADO	19:10:00	Via pública	RUA LEALDADE	464	-23.5438617669888	-46.7440835504301	A.I.-Roubo (art. 157), Homicídio simples (art. 121), Roubo (art. 157), Roubo (art. 157), Roubo (art. 157)	VEICULO	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	29/08/2019	19	Parda	Masculino
5462	5462	5462	S.PAULO	DEL.SEC.7º ITAQUERA	DECAP	4547	2019	29/08/2019	29	8	2019	8	2019	64º D.P. CID.AE CARVALHO	PM	serviço	10328	S.PAULO	DECAP	DEL.SEC.7º ITAQUERA	64º D.P. CID.AE CARVALHO	Autor/Vitima	Masculino	25	Preta	NÃO INFORMADO	NÃO INFORMADO	11:00:00	Via pública	RUA AGRESTE DE ITABAIANA	1236	-23.5199226654483	-46.47750747169521	Drogas sem autorização ou em desacordo (Art.33, caput), Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	29/08/2019	11	Preta	Masculino
5463	5463	5463	GUARULHOS	DEL.SEC.GUARULHOS	DEMACRO	5636	2019	23/08/2019	23	8	2019	8	2019	04º D.P. GUARULHOS	PM	folga	30212	GUARULHOS	DEMACRO	DEL.SEC.GUARULHOS	04º D.P. GUARULHOS	Autor/Vitima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	02:08:00	Via pública	RODOVIA SP 070	24	-23.480238514	-46.449223139	Homicídio simples (art. 121), Legítima defesa (art. 23, II)	OUTROS	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	23/08/2019	02	Parda	Masculino
5464	5464	5464	GUARUJA	DEL.SEC.SANTOS	DEINTER 6 - SANTOS	5708	2019	08/08/2019	8	8	2019	8	2019	DEL.POL.GUARUJA	PM	serviço	40203	GUARUJA	DEINTER 6 - SANTOS	DEL.SEC.SANTOS	02º D.P. GUARUJA	Autor/Vitima	Masculino	30	Parda	07/11/1988	NÃO INFORMADO	19:15:00	Via pública	RUA PARTICULAR MATO GROSSO	1	-23.950324902873	-46.303303267525386	Homicídio simples (art. 121), Localização/Apreensão de objeto		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	08/08/2019	19	Parda	Masculino
5465	5465	5465	ITAQUAQUECETUBA	DEL.SEC.MOGI DAS CRUZES	DEMACRO	5809	2019	29/08/2019	29	8	2019	8	2019	DEL.POL.ITAQUAQUECETUBA	PM	serviço	30304	ITAQUAQUECETUBA	DEMACRO	DEL.SEC.MOGI DAS CRUZES	DEL.POL.ITAQUAQUECETUBA	Autor/Vitima	Masculino	19	Parda	03/09/1999	ESTUDANTE	10:30:00	Via pública	RUA SÃO JOSÉ	0	-23.465454537	-46.337043706	Roubo (art. 157)	INTERIOR DE VEICULO	caput. Subtrair coisa móvel alheia, mediante grave ameaça ou violência a pessoa	Sim	29/08/2019	10	Parda	Masculino
5466	5466	5466	COTIA	DEL.SEC.CARAPICUIBA	DEMACRO	5993	2019	24/08/2019	24	8	2019	8	2019	DEL.POL.COTIA	PM	folga	30403	VARGEM GRANDE PAULISTA	DEMACRO	DEL.SEC.CARAPICUIBA	DEL.POL.VARGEM GRANDE PTA	Autor/Vitima	Masculino	26	Branca	29/06/1993	COBRADOR(A)	19:30:00	Via pública	RUA BENEDITO PIRES DE OLIVEIRA	215	-23.60600827799989	-47.032117931	Homicídio simples (art. 121), Legítima defesa (art. 23, II), Roubo (art. 157)	TRANSEUNTE	Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	24/08/2019	19	Branca	Masculino
5467	5467	5467	S.PAULO	DEL.SEC.8º SAO MATEUS	DECAP	5998	2019	03/08/2019	3	8	2019	8	2019	69º D.P. TEOTONIO VILELA	PM	folga	10362	S.PAULO	DECAP	DEL.SEC.8º SAO MATEUS	69º D.P. TEOTONIO VILELA	Autor/Vitima	Masculino	20	Parda	10/12/1998	ESTUDANTE	04:10:00	Via pública	AVENIDA RIACHO DOS MACHADOS	645	-23.5958166219497	-46.4943869340255	Homicídio simples (art. 121), Roubo (art. 157), Roubo (art. 157)	TRANSEUNTE,VEICULO,	Art. 157 - Subtrair coisa móvel alheia, para si ou para outrem, mediante grave ameaça ou violência a pessoa, ou depois de havê-la, por qualquer meio, reduzido à impossibilidade de resistência:&#x0D; Pena - reclusão, de 4 (quatro) a 10 (dez) anos, e multa.&#x0D; ,	Sim	03/08/2019	04	Parda	Masculino
5468	5468	5468	GUARUJA	DEL.SEC.SANTOS	DEINTER 6 - SANTOS	6049	2019	23/08/2019	23	8	2019	8	2019	DEL.POL.GUARUJA	PM	serviço	40203	GUARUJA	DEINTER 6 - SANTOS	DEL.SEC.SANTOS	DEL.POL.GUARUJA	Autor/Vitima	Masculino	34	Parda	10/06/1985	PESCADOR(A)	18:45:00	Via pública	RUA PAULO FABRIS	0	-23.996684999	-46.285833451	Homicídio simples (art. 121), Localização/Apreensão de objeto		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	24/08/2019	18	Parda	Masculino
5469	5469	5469	S.PAULO	DEL.SEC.3º OESTE	DECAP	6153	2019	31/08/2019	31	8	2019	8	2019	89º D.P. JARDIM TABOAO	PM	serviço	10356	S.PAULO	DECAP	DEL.SEC.3º OESTE	89º D.P. JARDIM TABOAO	Indiciado	Masculino	23	Branca	13/10/1995	LAVADOR	21:00:00	Comércio e serviços	AVENIDA JOSE GALANTE	600	-23.621014964071303	-46.7370485903803	Lesão corporal (art. 129)		Lesão corporal decorrente de intervenção policial (RES. SSP 05 - 07/01/2013)	Sim	31/08/2019	21	Branca	Masculino
5470	5470	5470	S.PAULO	DEL.SEC.4º NORTE	DECAP	6260	2019	20/08/2019	20	8	2019	8	2019	20º D.P. AGUA FRIA	PM	serviço	20120	S.PAULO	DECAP	DEL.SEC.4º NORTE	09º D.P. - CARANDIRU	Autor/Vitima	Masculino	31	Parda	28/12/1987	NÃO INFORMADO	20:40:00	Via pública	PRAÇA CONCHITA DE MORAIS	10	-23.5011529473626	-46.5997482061819	Drogas sem autorização ou em desacordo (Art.33, caput), Homicídio simples (art. 121)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	20/08/2019	20	Parda	Masculino
5471	5471	5471	S.PAULO	DEL.SEC.3º OESTE	DECAP	7285	2019	05/08/2019	5	8	2019	8	2019	14º D.P. PINHEIROS	PM	serviço	10314	S.PAULO	DECAP	DEL.SEC.3º OESTE	51º D.P. RIO PEQUENO	Autor/Vitima	Masculino	33	Parda	29/05/1986	CABELEIREIRO(A)	01:00:00	Via pública	RUA CAMARAZAL	119	-23.575567778667306	-46.7495440989639	Homicídio simples (art. 121)		Art. 329 - Opor-se à execução de ato legal, mediante violência ou ameaça a funcionário competente para executá-lo ou a quem lhe esteja prestando auxílio:&#x0D; Pena - detenção, de 2 (dois) meses a 2 (dois) anos.&#x0D; ,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	05/08/2019	01	Parda	Masculino
5472	5472	5472	S.PAULO	DEL.SEC.3º OESTE	DECAP	7285	2019	05/08/2019	5	8	2019	8	2019	14º D.P. PINHEIROS	PM	serviço	10314	S.PAULO	DECAP	DEL.SEC.3º OESTE	51º D.P. RIO PEQUENO	Autor/Vitima	Masculino	27	Parda	18/05/1992	NÃO INFORMADO	01:00:00	Via pública	RUA CAMARAZAL	119	-23.575567778667306	-46.7495440989639	Homicídio simples (art. 121), Resistência (art. 329)		Art. 329 - Opor-se à execução de ato legal, mediante violência ou ameaça a funcionário competente para executá-lo ou a quem lhe esteja prestando auxílio:&#x0D; Pena - detenção, de 2 (dois) meses a 2 (dois) anos.&#x0D; ,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	05/08/2019	01	Parda	Masculino
5473	5473	5473	AMERICANA	DEL.SEC.AMERICANA	DEINTER 9 - PIRACICABA	8327	2019	07/08/2019	7	8	2019	8	2019	DEL.SEC.AMERICANA PLANTÃO	PM	serviço	70394	AMERICANA	DEINTER 9 - PIRACICABA	DEL.SEC.AMERICANA	04º D.P. AMERICANA	Autor/Vitima	Masculino	41	Branca	17/05/1978	COMERCIANTE	21:00:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-22.739019999999986	-47.33187999999996	Drogas sem autorização ou em desacordo (Art.33, caput), Homicídio simples (art. 121), Posse ou porte ilegal de arma de fogo de uso restrito (Art. 16), Resistência (art. 329)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	08/08/2019	21	Branca	Masculino
5474	5474	5474	SOROCABA	DEL.SEC.SOROCABA	DEINTER 7 - SOROCABA	10360	2019	01/08/2019	1	8	2019	8	2019	PLANTÃO DE SOROCABA - Z. NORTE	PM	serviço	120607	SOROCABA	DEINTER 7 - SOROCABA	DEL.SEC.SOROCABA	08º D.P. SOROCABA	Autor/Vitima	Masculino	44	Branca	15/07/1975	NAO INFORMADA	20:40:00	Area não ocupada	RUA JOSEMAR TOUZOM DAMIAO	1	-23.439650098646997	-47.5004801095882	Homicídio simples (art. 121), Localização/Apreensão de objeto, Localização/Apreensão de veículo, Receptação (art. 180), Roubo (art. 157), Roubo (art. 157), Roubo (art. 157)	ESTABELECIMENTO COMERCIAL,VEICULO,	Art. 157 - Subtrair coisa móvel alheia, para si ou para outrem, mediante grave ameaça ou violência a pessoa, ou depois de havê-la, por qualquer meio, reduzido à impossibilidade de resistência:&#x0D; Pena - reclusão, de 4 (quatro) a 10 (dez) anos, e multa.&#x0D; ,Contra autoridade ou agente descrito nos arts. 142 e 144 da Constituição Federal,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	02/08/2019	20	Branca	Masculino
5475	5475	5475	SOROCABA	DEL.SEC.SOROCABA	DEINTER 7 - SOROCABA	11708	2019	31/08/2019	31	8	2019	8	2019	PLANTÃO DE SOROCABA - Z. NORTE	PM	serviço	120607	SOROCABA	DEINTER 7 - SOROCABA	DEL.SEC.SOROCABA	08º D.P. SOROCABA	Vítima	Masculino	16	Branca	13/06/2003	ESTUDANTE	01:49:00	Via pública	RODOVIA SP 097	2	-23.432673558	-47.516128652	Homicídio simples (art. 121)		Art. 329 - Opor-se à execução de ato legal, mediante violência ou ameaça a funcionário competente para executá-lo ou a quem lhe esteja prestando auxílio:&#x0D; Pena - detenção, de 2 (dois) meses a 2 (dois) anos.&#x0D; ,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),Morte Acidental,	Sim	31/08/2019	01	Branca	Masculino
5476	5476	5476	BAURU	DEL.SEC.BAURU	DEINTER 4 - BAURU	17820	2019	05/08/2019	5	8	2019	8	2019	CENTRAL POL.JUDICIÁRIA-BAURU	PM	serviço	60404	BAURU	DEINTER 4 - BAURU	DEL.SEC.BAURU	03º D.P. BAURU	Vítima	Masculino	17	Branca	19/02/2002	ESTUDANTE	10:00:00	Via pública	RUA VIRGÍLIO MALTA	1	-22.319854117	-49.076069613	Lesão corporal (art. 129)		Lesão corporal decorrente de intervenção policial (RES. SSP 05 - 07/01/2013)	Sim	05/08/2019	10	Branca	Masculino
5477	5477	5477	ITANHAEM	DEL.SEC.ITANHAEM	DEINTER 6 - SANTOS	245	2019	02/09/2019	2	9	2019	9	2019	DISE- DEL.SEC.ITANHAEM	PM	serviço	40406	ITANHAEM	DEINTER 6 - SANTOS	DEL.SEC.ITANHAEM	02º D.P. ITANHAEM	Autor/Vitima	Masculino	34	Branca	19/03/1985	DESEMPREGADO(A)	04:30:00	Residência	DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS 		-24.18348999999995	-46.78934999999996	Disparo de arma de fogo (Art. 15), Drogas sem autorização ou em desacordo (Art.33, caput), Homicídio simples (art. 121), Localização/Apreensão de objeto, Outros não criminal, Posse ou porte ilegal de arma de fogo de uso restrito (Art. 16)		Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	02/09/2019	04	Branca	Masculino
5478	5478	5478	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	463	2019	02/09/2019	2	9	2019	9	2019	DHPP DIV. HOMICIDIOS	PM	serviço	200100	S.PAULO	DECAP	DEL.SEC.4º NORTE	19º D.P. VILA MARIA	Autor/Vitima	Masculino	NÃO INFORMADO	Branca	NÃO INFORMADO	NÃO INFORMADO	08:30:00	Via pública	PRAÇA GENERAL MILTON TAVARES DE SOUZA	1	-23.506697405	-46.5715580729999	Homicídio simples (art. 121), Resistência (art. 329), Roubo (art. 157)	OUTROS	Art. 329 - Opor-se à execução de ato legal, mediante violência ou ameaça a funcionário competente para executá-lo ou a quem lhe esteja prestando auxílio:&#x0D; Pena - detenção, de 2 (dois) meses a 2 (dois) anos.&#x0D; ,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	02/09/2019	08	Branca	Masculino
5479	5479	5479	S.PAULO	DHPP - DEP. HOM. PROTECAO PESSOA	DHPP	471	2019	05/09/2019	5	9	2019	9	2019	DHPP DIV. HOMICIDIOS	PM	serviço	200100	S.PAULO	DECAP	DEL.SEC.6º SANTO AMARO	47º D.P. CAPAO REDONDO	Autor/Vitima	Masculino	NÃO INFORMADO	Parda	NÃO INFORMADO	NÃO INFORMADO	00:42:00	Via pública	RUA PARTICIPACAO	150	-23.6746530963098	-46.7951975758389	Roubo (art. 157), Homicídio simples (art. 121), Resistência (art. 329)	TRANSEUNTE	Art. 157 - Subtrair coisa móvel alheia, para si ou para outrem, mediante grave ameaça ou violência a pessoa, ou depois de havê-la, por qualquer meio, reduzido à impossibilidade de resistência:&#x0D; Pena - reclusão, de 4 (quatro) a 10 (dez) anos, e multa.&#x0D; ,Art. 329 - Opor-se à execução de ato legal, mediante violência ou ameaça a funcionário competente para executá-lo ou a quem lhe esteja prestando auxílio:&#x0D; Pena - detenção, de 2 (dois) meses a 2 (dois) anos.&#x0D; ,Lesão corporal decorrente de intervenção policial (Res. SSP 05/2013),	Sim	05/09/2019	00	Parda	Masculino
